post_id,user_id,label,year,month,day,hour,clean_text,depression_label_relabelled
550845715690577920,2285922931,1,2015,1,2,2,"get regular skyrim then i can send you the dlcs, you can still get all the dlc achievements and stuff",0
550829021714337793,2285922931,1,2015,1,2,1,changing my twitter name to yummydildo thanks to,0
550828467559092224,2285922931,1,2015,1,2,1,what a website,0
550828058551521282,2285922931,1,2015,1,2,1,thankfully,0
550827616186662912,2285922931,1,2015,1,2,1,"does that ""..."" mean it applies for you too?",0
550827304818339841,2285922931,1,2015,1,2,1,low self esteem runs deep,1
550826779255271424,2285922931,1,2015,1,2,1,when have i ever said that i was trash? answer: never,0
550824306708840448,2285922931,1,2015,1,2,1,gud sleep,1
550793768837058561,2285922931,1,2015,1,1,23,rt : don't use cheap razors,0
550793702701273088,2285922931,1,2015,1,1,23,rt : true waifu love.,0
550791056141611009,2285922931,1,2015,1,1,23,can anyone here translate japanese or know anyone who would be willing to translate a couple of things for me?,0
550785839559897088,2285922931,1,2015,1,1,22,making a video on how to do that forward reverse roll i showed you,0
550784341148966914,2285922931,1,2015,1,1,22,"come on youtube, process faster",0
550733165200162816,2285922931,1,2015,1,1,19,time to get a new keyboard,0
550733137488396288,2285922931,1,2015,1,1,19,"ah, new year and new spending limits",0
550693664016859137,2285922931,1,2015,1,1,16,my steam is kill,1
550688457593724928,2285922931,1,2015,1,1,16,i wish purple eye colour was a thing,0
550531160691208193,2285922931,1,2015,1,1,5,new years resolution: write a bunch of love letters,0
550530896957562882,2285922931,1,2015,1,1,5,it's a new year and i have identity issues,0
550530269363859456,2285922931,1,2015,1,1,5,lots of avatar and header changes incoming,0
550530001918246912,2285922931,1,2015,1,1,5,sick of 2014 yeah,1
550524573134123008,2285922931,1,2015,1,1,5,starting off your new year well huh?,0
550523469092626432,2285922931,1,2015,1,1,5,don't be ;),0
550522789812527104,2285922931,1,2015,1,1,5,crissy,0
550521766557528065,2285922931,1,2015,1,1,5,i don't believe you,0
550519735847505920,2285922931,1,2015,1,1,5,going through my likes,0
550518281292238848,2285922931,1,2015,1,1,5,alright happy new year and all that now it's time to sleep,0
550513241190068224,2285922931,1,2015,1,1,4,i miss your hannibal live blogging,1
550513008179699712,2285922931,1,2015,1,1,4,also remember the first time you saw this,0
550509920593125377,2285922931,1,2015,1,1,4,new years resolution: find where this is and go there,0
550507255326859264,2285922931,1,2015,1,1,4,i wish i knew,1
550506985805082624,2285922931,1,2015,1,1,4,if was american,0
550506405044948993,2285922931,1,2015,1,1,4,remember when,0
550505883659415552,2285922931,1,2015,1,1,4,dad playing 50 cent candy shop why,0
550498741095256065,2285922931,1,2015,1,1,3,remember when this was the newest meme,0
550498601223618561,2285922931,1,2015,1,1,3,remember when people were actually excited about eva 4.44,0
550464053555232769,2285922931,1,2015,1,1,1,that's the last you'll see of me until after i start transitioning,0
550463575622705152,2285922931,1,2015,1,1,1,going out but i'll be home alone for midnight :(,1
550463497633796097,2285922931,1,2015,1,1,1,how could anyone forget?,0
550458504595927041,2285922931,1,2015,1,1,1,you too lachlan!,0
550457849474998272,2285922931,1,2015,1,1,1,i'm pretty sure i'll be able to achieve all of them,0
550457780940075008,2285922931,1,2015,1,1,1,new years resolutions: 1. start transitioning 2. move to the uk 3. start my life with 4. finish up school,0
550456684653842432,2285922931,1,2015,1,1,1,post a pic of you on new year's eve! —,0
550441908619968514,2285922931,1,2015,1,1,0,rt : happy new year from the uk,0
550441796170706944,2285922931,1,2015,1,1,0,happy new year uk!,0
550436455836041216,2285922931,1,2014,12,31,23,gotta consider all time zones,0
550430200258134016,2285922931,1,2014,12,31,23,happy new year!,0
550423092515074048,2285922931,1,2014,12,31,22,i'm buying pringles because of you,0
550403947136290816,2285922931,1,2014,12,31,21,shaft,0
550399950480502785,2285922931,1,2014,12,31,21,"sorry for this to kinda lead nowhere, i'm a bit busy atm",1
550393000338411520,2285922931,1,2014,12,31,20,maou it is then,0
550392127612813312,2285922931,1,2014,12,31,20,you have no preference?,0
550391715044286464,2285922931,1,2014,12,31,20,"i'm alice, nice to meet you",0
550391496978202624,2285922931,1,2014,12,31,20,hello there,0
550386379545673728,2285922931,1,2014,12,31,20,are you planning on travelling to another country in 20… — the united kingdom,0
550376912791797760,2285922931,1,2014,12,31,19,i guess don't look on anitwitter for a relationship then,0
550376224435232768,2285922931,1,2014,12,31,19,if being straight bothers you so much then expand your horizons,0
550375077771223040,2285922931,1,2014,12,31,19,justified i guess,0
550374841401241602,2285922931,1,2014,12,31,19,leecher,0
550374633124691970,2285922931,1,2014,12,31,19,truly,0
550374436822847489,2285922931,1,2014,12,31,19,i uploaded around 10gb yesterday and it doesn't show up on my ratio at all so i have no idea,0
550374128742846464,2285922931,1,2014,12,31,19,"bakabt is pretty nice, shame my isp prevents me from getting good torrent upload speeds",0
550373356407910400,2285922931,1,2014,12,31,19,my biggest worry is censorship,1
550373081991364608,2285922931,1,2014,12,31,19,what's the difference between the kill la kill ova vs the tv series?,0
550371993418498048,2285922931,1,2014,12,31,19,non-binary,0
550367371173830657,2285922931,1,2014,12,31,19,weirdest new years eve tradition? — not celebrating anything idk,1
550366919447289857,2285922931,1,2014,12,31,19,what was the y2k bug? — the max time on computers was only set to the year 2000 …,0
550366780519383041,2285922931,1,2014,12,31,19,"do stuff with me? — yeah sure, let me just drive down to florida real quick",0
550366478755962881,2285922931,1,2014,12,31,19,do you go to college? if so what are you studying? — current out of university but when i went i studied comp…,0
550366367988613120,2285922931,1,2014,12,31,19,have you ever had to deal with a suicidal friend? — too many,0
550366304289689600,2285922931,1,2014,12,31,19,what's your favorite video-game genre? — action rpg,0
550366219879329792,2285922931,1,2014,12,31,19,"if you ever made a movie, what would you call it? — from bad to worse",1
550365458499895296,2285922931,1,2014,12,31,18,what do you wish for the most in the new year? — to start transitioning with,0
550359682138005505,2285922931,1,2014,12,31,18,exactly,0
550359503859109889,2285922931,1,2014,12,31,18,"-corner of your eye then it honestly doesn't matter and plus you pay so much more just for looks on ""gaming"" keyboards",0
550359422728667136,2285922931,1,2014,12,31,18,"you don't even look at your keyboard when you're typing, as long as it's not something that annoys you when seeing it out of the-",1
550359210215866369,2285922931,1,2014,12,31,18,i rarely use my number pad and i don't care for back lighting or fancy looks,0
550358464426700800,2285922931,1,2014,12,31,18,why not?,0
550358393203212289,2285922931,1,2014,12,31,18,i would buy it but i'm waiting for the choc mini to either drop on or go on sale on amazon,1
550358290258219009,2285922931,1,2014,12,31,18,the keyboard is very good and is normally over 100$ so buying it at 67$ is quite a good deal,0
550357993808998400,2285922931,1,2014,12,31,18,"if anyone needs a good and cheap mechanical keyboard, the keycool 84 is now 67$ on",0
550357306475823104,2285922931,1,2014,12,31,18,i missed my chance but oh well,1
550357276293611520,2285922931,1,2014,12,31,18,10k tweets when did this happen,0
550356237507129344,2285922931,1,2014,12,31,18,dirty girl 8),1
550355939279507457,2285922931,1,2014,12,31,18,"""you're so messy"" ""clean me up ;)""",0
550353486714380288,2285922931,1,2014,12,31,18,"if anyone needs support or advice or just someone to talk to, i'll be here for you",0
550353051295682562,2285922931,1,2014,12,31,18,staying home and relaxing,0
550353018886316032,2285922931,1,2014,12,31,18,"more like peaceful which i'm absolutely fine with, all my previous new years have been turbulent at best",0
550352727071817728,2285922931,1,2014,12,31,18,"omg no i would die if i drank anything in this sick, sleep deprived state",0
550352598386372608,2285922931,1,2014,12,31,18,when it does start it'll start off very well,0
550352455238946817,2285922931,1,2014,12,31,18,"2015 really is shaping up to be a great year, all the stars seem to be aligning for me",0
550352389598113792,2285922931,1,2014,12,31,18,finally talked over things with my dad and we've come to an understanding with each other,0
550351380897357824,2285922931,1,2014,12,31,18,-always be able to help and you won't achieve anything on your own unless you learn to be strong.,0
550351288442318849,2285922931,1,2014,12,31,18,it's ok to feel shitty once in a while. we can help motivate you and make you feel better but we won't-,1
550351068245553152,2285922931,1,2014,12,31,18,"-you to be happy and that hasn't changed. just please try not to self hate, it leads no where.",0
550350928491335680,2285922931,1,2014,12,31,18,-to make things as good as they can be for you. i told you from the very beginning that i care and want-,0
550350822274777088,2285922931,1,2014,12,31,18,"you don't have to go at things alone, we're all here to help and i know i'll do everything in my power-",0
550350674282946561,2285922931,1,2014,12,31,18,"you didn't hurt my feelings, i'm just trying to make you stop focusing on all the bad things",1
550349282352828416,2285922931,1,2014,12,31,17,you too 💕,0
550349003423219713,2285922931,1,2014,12,31,17,just try to reflect on how much you've changed as a person over the course of 2014 and stay positive,0
550348887937257472,2285922931,1,2014,12,31,17,i got 2 hours of sleep due to nightmares and pain but there's still plenty to be happy about,0
550347785636433920,2285922931,1,2014,12,31,17,"that's a pretty big deal and a really good thing in my opinion, enough to make 2014 a good year",0
550347673229078528,2285922931,1,2014,12,31,17,"i don't see why 2014 sucked, you came to terms with being trans and are comfortable with yourself now",0
550346854106669057,2285922931,1,2014,12,31,17,please show and no i won't tell you my character name,0
550346722711715840,2285922931,1,2014,12,31,17,"i also didn't sleep all night, everything hurts and i need hugs too",1
550336966974521345,2285922931,1,2014,12,31,17,it's so damn cold today,1
550335865214750720,2285922931,1,2014,12,31,17,rt : happy new year!,0
550335827222728705,2285922931,1,2014,12,31,17,yeahhh,0
550334085835816960,2285922931,1,2014,12,31,16,i hope so too :/,0
550333971167723520,2285922931,1,2014,12,31,16,there's going to be a lot to do and even more to look forward to,0
550333831996530688,2285922931,1,2014,12,31,16,i have a feeling that 2015 will truly be a good year for me,0
550333607995535361,2285922931,1,2014,12,31,16,i only hope that i can give back in 2015 as much i've been given,0
550332500137226242,2285922931,1,2014,12,31,16,"without all of you i wouldn't be alive, you've shaped my life into what it is now",1
550331865476132864,2285922931,1,2014,12,31,16,above all else i'm really thankful for the friends i made this year,0
550331557253509120,2285922931,1,2014,12,31,16,under an hour?,0
550331403502907392,2285922931,1,2014,12,31,16,2014 started off pretty horribly for me but ended really well,1
550331213572218881,2285922931,1,2014,12,31,16,"what matters is what you take away from experience, not experience itself",0
550331066721263617,2285922931,1,2014,12,31,16,"the one thing i learned that stands out the most to me is that it doesn't matter how something starts, what matters is how it ends",0
550330684762779650,2285922931,1,2014,12,31,16,what a roller coaster this year has been,0
550330529946828800,2285922931,1,2014,12,31,16,reflecting on 2014,0
550330349562380288,2285922931,1,2014,12,31,16,great afternoon,0
550329565609201664,2285922931,1,2014,12,31,16,curry chicken with mushrooms and brown rice,0
550315490477113344,2285922931,1,2014,12,31,15,"nue probably will, don't worry",1
550244406910263296,2285922931,1,2014,12,31,10,"probably not, in a lot of pain rn",1
550243884522303488,2285922931,1,2014,12,31,10,i'm way too sleep deprived to be writing anything right now,1
550243362490814464,2285922931,1,2014,12,31,10,goodnight solazz,0
550240872906780672,2285922931,1,2014,12,31,10,happy to be here for you,0
550240232705372161,2285922931,1,2014,12,31,10,soon starts a new year and there's no other person i'd want to experience it more with than you. i love you more than anything.,0
550239854853111808,2285922931,1,2014,12,31,10,thank you so much!,0
550237794774548480,2285922931,1,2014,12,31,10,thank for bringing so much happiness and joy to my life and for loving me as much as i love you,0
550236883914326016,2285922931,1,2014,12,31,10,everyone i follow or interact with on twitter,0
550231173088419842,2285922931,1,2014,12,31,10,at least twitter is helping pass time but,0
550231023536340992,2285922931,1,2014,12,31,10,same,0
550230943601274880,2285922931,1,2014,12,31,10,go rest,0
550229753404600320,2285922931,1,2014,12,31,9,"that's what i do but it's been a new nightmare every night for the past 2 weeks, i'm sleep deprived and in pain and i need help",1
550227201829138433,2285922931,1,2014,12,31,9,how do you stop getting nightmares?,1
550075023785222144,2285922931,1,2014,12,30,23,just live streaming but with the main focus being music. i just finished streaming volume 2 of the kill la kill ost.,0
550074591742541824,2285922931,1,2014,12,30,23,music streaming is fun,0
550053405688098816,2285922931,1,2014,12,30,22,i need to as well,0
550053052720631809,2285922931,1,2014,12,30,22,good taste,0
550026854674227200,2285922931,1,2014,12,30,20,this is the kind of stuff my brother sends me on a regular basis,0
549817986950111232,2285922931,1,2014,12,30,6,goodnight dick and bum yumyum lover,0
549817658846478336,2285922931,1,2014,12,30,6,i need to do something with my hair soon goodnight,1
549800499235807233,2285922931,1,2014,12,30,5,"i'm good, tired and in need of a shower but good",0
549800327130931200,2285922931,1,2014,12,30,5,"""starting to build"" how has his degeneracy eluded you for so long?",0
549799711767801856,2285922931,1,2014,12,30,5,suuuuuuure,0
549799652208701441,2285922931,1,2014,12,30,5,no way,0
549799106777186304,2285922931,1,2014,12,30,5,why do you have that image saved nue?,0
549790735646851072,2285922931,1,2014,12,30,4,doesn't seem like it to me,0
549790093175980032,2285922931,1,2014,12,30,4,whats troubling you?,1
549789633572519937,2285922931,1,2014,12,30,4,it does ;(,0
549788514758701056,2285922931,1,2014,12,30,4,provide my soul with memes it craves,0
549786721291104256,2285922931,1,2014,12,30,4,escape the memes,0
549786293191077888,2285922931,1,2014,12,30,4,seems like twitter is extra sexually frustrated today,1
549779150861774848,2285922931,1,2014,12,30,4,rt : nue is forcing me to look at dicks,1
549778857256296448,2285922931,1,2014,12,30,4,woah,0
549778791770628096,2285922931,1,2014,12,30,4,thats the way to do it,0
549778259966455808,2285922931,1,2014,12,30,4,you don't need one,0
549777231929937921,2285922931,1,2014,12,30,4,i'll take that as a win thank you,0
549776237900877824,2285922931,1,2014,12,30,3,you told me to ;),0
549775901509292032,2285922931,1,2014,12,30,3,oh i'll cum at you,0
549775449417871361,2285922931,1,2014,12,30,3,i will win,0
549746578828038146,2285922931,1,2014,12,30,1,actually never unless he changes but he won't so never,0
549746420006551552,2285922931,1,2014,12,30,1,yeeeeeaaaaaah no,0
549744101223333889,2285922931,1,2014,12,30,1,why is this a complaint?,0
549743665288347648,2285922931,1,2014,12,30,1,perhaps mango needs a reminder too?,0
549743062168383488,2285922931,1,2014,12,30,1,i'll be reminding you daily from now on,0
549742022656278528,2285922931,1,2014,12,30,1,"are you implying that you need to be reminded that you love dick and that you think it's ""yum yum in your bum""?",1
549740233563312128,2285922931,1,2014,12,30,1,"make an exception for me, i'm just an appreciator",0
549740009860112384,2285922931,1,2014,12,30,1,nice!,0
549739690459664385,2285922931,1,2014,12,30,1,take new ones!,0
549739522029010944,2285922931,1,2014,12,30,1,i'm never deleting it,1
549598180036591616,2285922931,1,2014,12,29,16,selfie,0
549553713376149505,2285922931,1,2014,12,29,13,can you not?,0
549552662656860160,2285922931,1,2014,12,29,13,"no, don't keep it inside, come to terms with it and grow as a person",0
549551827856130049,2285922931,1,2014,12,29,13,spiraling won't help anything,0
549550485309763585,2285922931,1,2014,12,29,13,excuses,0
549549731295555584,2285922931,1,2014,12,29,12,you have nothing else to focus on?,0
549549499325370368,2285922931,1,2014,12,29,12,why even waste your energy on those people?,1
549548795131084801,2285922931,1,2014,12,29,12,"words are powerful, be careful",0
549548645801291777,2285922931,1,2014,12,29,12,then i'm happy i'm making a positive impact on you,0
549547671762243584,2285922931,1,2014,12,29,12,was it a good dream?,0
549547215417790464,2285922931,1,2014,12,29,12,seems a bit harsh,1
549547117271080961,2285922931,1,2014,12,29,12,death,1
549546921325780992,2285922931,1,2014,12,29,12,"aside from nightmares again, i'm pretty good",0
549545543593394176,2285922931,1,2014,12,29,12,morning maddy,0
549530691365765121,2285922931,1,2014,12,29,11,"oh well, i'll just stay awake",0
549530388667064320,2285922931,1,2014,12,29,11,body not letting me sleep again,1
549519126444908544,2285922931,1,2014,12,29,10,"you guys are either unresourceful or just really lazy, i can't tell which",0
549517959358853120,2285922931,1,2014,12,29,10,nightmares again u__u,1
549437912933466114,2285922931,1,2014,12,29,5,what a time to wake up,0
549434712209756161,2285922931,1,2014,12,29,5,"i'll explain tomorrow, sleep now",0
549434612817350656,2285922931,1,2014,12,29,5,oh i thought you were based on your previous tweets,0
549434021177225216,2285922931,1,2014,12,29,5,not ugly but why sad?,1
549433862594789376,2285922931,1,2014,12,29,5,rethink that when you're less upset,1
549433237484105729,2285922931,1,2014,12,29,5,"not ugly, sad",1
549433051831607296,2285922931,1,2014,12,29,5,it does when people use it in a negative conatation,0
549432505070538752,2285922931,1,2014,12,29,5,both my eyes burning,1
549425174475714561,2285922931,1,2014,12,29,4,"ok, is steam kill for you too?",0
549424573503254528,2285922931,1,2014,12,29,4,where are you seeing this?,0
549423894185394176,2285922931,1,2014,12,29,4,"""another"" i know which anal beads you're talking about",0
549423496498253824,2285922931,1,2014,12,29,4,what naughty things?,1
549400925715312640,2285922931,1,2014,12,29,3,she literally is homura and i'm so jealous,1
549400404476559360,2285922931,1,2014,12,29,3,this one,0
549399507822465026,2285922931,1,2014,12,29,3,good cosplay but it'll never top that one homu cosplayer,1
549399291698372608,2285922931,1,2014,12,29,2,i hate that feel,1
549397276486299650,2285922931,1,2014,12,29,2,"that was pretty much my digital photography, computer programming, web design and physics classes in a nutshell",0
549396740852678656,2285922931,1,2014,12,29,2,probably wasn't as bad as my senior web design course; they made us make 1990s websites. it felt like i was designing soft grunge.,0
549395914583212032,2285922931,1,2014,12,29,2,introductory computer science usually is that way,0
549392376801005572,2285922931,1,2014,12,29,2,thank but nicomaki is cuter,0
549392042514984960,2285922931,1,2014,12,29,2,omg your new avi is the cutest,0
549370506580070401,2285922931,1,2014,12,29,1,"the bottom part looks like a calender though, dunno if it's part of the production note or not",0
549368665762963456,2285922931,1,2014,12,29,0,"ooh, thank you both then, i got it from the post you made on tumblr",0
549368013531934722,2285922931,1,2014,12,29,0,the official shaft production note book,0
549366663737782272,2285922931,1,2014,12,29,0,at least they're aware,0
549365081163964416,2285922931,1,2014,12,29,0,thank you,0
549364535229157376,2285922931,1,2014,12,29,0,now time has ceased to exist on twitter,0
549362809583452160,2285922931,1,2014,12,29,0,no kidding,0
549362429537554432,2285922931,1,2014,12,29,0,"twitter, what have you done?",0
549362308582219776,2285922931,1,2014,12,29,0,it seems so,0
549294809060749312,2285922931,1,2014,12,28,20,i got the best gift ever this christmas: love,0
549111109815631873,2285922931,1,2014,12,28,7,why is it always a shimakaze?,0
549108177158307840,2285922931,1,2014,12,28,7,"thank you &lt;3!!! and don't worry about skype, i know to talk to you through twitter",1
549107267346653184,2285922931,1,2014,12,28,7,"of course, i'll always be here for you if you need me crissy",0
549105922896056320,2285922931,1,2014,12,28,7,"glad you have, i like you just the way you are and i'm sure others do too",0
549105008156098560,2285922931,1,2014,12,28,7,can't help but be you,1
549102384748953600,2285922931,1,2014,12,28,7,hm wat do,0
549102124924432384,2285922931,1,2014,12,28,7,they will fail just as strike witches did,0
549101798704029697,2285922931,1,2014,12,28,7,sleep is good yes,0
549101660350726144,2285922931,1,2014,12,28,7,unless that's not what you meant,0
549100455213932544,2285922931,1,2014,12,28,7,i - introversion n - intuition f - feeling p - prospecting the opposite of e - extroversion s - sensing t - thinking j - judging,0
549098168269688832,2285922931,1,2014,12,28,7,"and that your personality can change with your mood and certain disorders, take the typing with a grain of salt",0
549097981426020352,2285922931,1,2014,12,28,7,"np, just remember that as specific as this is it's also generalized to an extent",0
549097480697430016,2285922931,1,2014,12,28,7,what we all have in common is i_fp. i happen to be infp and my dad's girlfriend who shares this problem is also infp.,0
549097189646303232,2285922931,1,2014,12,28,6,i guessed you would be i_fp because your original tweet is something i have problems with too as well as some other people i know,0
549096812460900352,2285922931,1,2014,12,28,6,as much as i don't like generalized psychology i am seeing patterns starting to pop up with certain types,0
549093167388434433,2285922931,1,2014,12,28,6,do you know your mbti?,0
549031339027337219,2285922931,1,2014,12,28,2,what's your hair color? — dark brown,0
549029778465226753,2285922931,1,2014,12,28,2,02:29 - nue: post apocalyptic game 02:29 - nue: called dead ireland 02:29 - nue: perfect,0
548950591440179200,2285922931,1,2014,12,27,21,i have no idea,0
548948850845941760,2285922931,1,2014,12,27,21,big boss looks awesome,0
548948638320562177,2285922931,1,2014,12,27,21,got a strat for this now too,0
548939683129229312,2285922931,1,2014,12,27,20,if you saw me feeding the birds at the park and you kne… — give you your bat back,0
548939310993776640,2285922931,1,2014,12,27,20,what is life? — whatever you make it,0
548939113626607619,2285922931,1,2014,12,27,20,what a surprise!,0
548916088650481665,2285922931,1,2014,12,27,18,[60fps] jetstream sam dlc - metal gear ray in 26 seconds (revengeance di...: via,1
548619152978886657,2285922931,1,2014,12,26,23,not having at least a bachelor's degree makes finding work really irritating,1
548619090253062145,2285922931,1,2014,12,26,23,"you should go to university anyways, i'm completely self taught and i've done plenty of work before but i'm going back anyways",0
548618934543716352,2285922931,1,2014,12,26,23,that basically means you'd be accepted anyways,0
548618533228535808,2285922931,1,2014,12,26,23,hi (poorly photoshopped happy new year avatar) phil,1
548618416761081856,2285922931,1,2014,12,26,23,"hey crissy, dunno if i said before but congratulations on getting into university!",0
548617582082031616,2285922931,1,2014,12,26,23,i'm back and i have access to twitter again hi,0
547839356082585601,2285922931,1,2014,12,24,19,christmas is quite shitty this year,0
547822947973738496,2285922931,1,2014,12,24,18,very happy for you!!!!!,0
547821830653100033,2285922931,1,2014,12,24,18,i know that feel,0
547821053956096001,2285922931,1,2014,12,24,18,plus two very important people to me aren't happy so how can i be happy,1
547820256283344896,2285922931,1,2014,12,24,18,and due to some kind of complication i can't give the gifts i want to give,1
547819947196682242,2285922931,1,2014,12,24,18,a lot of bad things always happen around this time of year and my parents always make problems for me,1
547819532778479617,2285922931,1,2014,12,24,18,i hate christmas time,1
547789929162739712,2285922931,1,2014,12,24,16,rt : it would seem that puush has been banned in russia. we have no means of following this up (requires going to russian court).,0
547592750674481153,2285922931,1,2014,12,24,3,worst christmas present you ever got? — literally just 1 sock and it was even wrapped up and giv…,1
547575494112452608,2285922931,1,2014,12,24,2,i thought i opened skyrim by accident but it was my tv,0
547575410582904832,2285922931,1,2014,12,24,2,what,0
547575397643452416,2285922931,1,2014,12,24,2,omg there's a tv show and it's using skyrim music,0
547574986480037888,2285922931,1,2014,12,24,2,he has a movie now,0
547543977214640130,2285922931,1,2014,12,24,0,not bad,0
594286282555129856,20863408,1,2015,5,1,23,"i've been diagnosed with dissociative identity disorder,ptsd,ocd. i struggle with anxiety,panic attacks,depression.i'm open about that.",1
594285479069151232,20863408,1,2015,5,1,23,"those hospitalizations,medications, and weekly therapy have saved my life.",0
594284761805430785,20863408,1,2015,5,1,23,"i've been in and out of hospitals, had electroconvulsive therapy, been on a lot of meds, and been in therapy for almost 13 years now.",1
594283916816711680,20863408,1,2015,5,1,23,i take medication for my mental illness just as someone would take medication for a physical ailment. no shame in that.,1
594281414591389698,20863408,1,2015,5,1,23,"mental health is just as important as physical health.people aren't ashamed of physical illness,why's it any different for mental illness?",0
594277177157353473,20863408,1,2015,5,1,23,it's mental health month! so if you see a lot of tweets from me about mental illness you'll know why.,0
594276854619582464,20863408,1,2015,5,1,23,rt : it's may! and you know what that means? ! check out to learn about ways you c…,0
594129398632165376,20863408,1,2015,5,1,13,just because i smile and am polite when speaking to you doesn't mean i want to sleep with you. it's called manners...,0
593981128740085760,20863408,1,2015,5,1,3,dr. spaceman will always be my favorite 30 rock character.,0
593947905217691649,20863408,1,2015,5,1,1,"basically if i'm typing with numbers and terrible abbreviations, assume i'm ranting and trying to stay within character limit.",1
593935348717223936,20863408,1,2015,5,1,0,i get too excited about flipping calendars over to the new month&amp;when the last day of the month corresponds to the last page in my journal.,0
593872960496214016,20863408,1,2015,4,30,20,"because that phrase totally invalidates the victim's experience. and if you invalidate with excuses, you are disgusting. no excuses.",1
593872515832872961,20863408,1,2015,4,30,20,"if u say that,i'm gonna assume ur fortunate enough 2 never have been abused,otherwise u would know better than 2 say something that stupid.",0
593869216534700032,20863408,1,2015,4,30,20,"if you say""everybody makes mistakes""2 defend someone convicted of a sex crime,u need 2 learn diff btw mistake&amp;decision to commit a crime",1
593839585949515776,20863408,1,2015,4,30,18,it took me forever to find out why the first episode of every tv show had the same name: pilot.,0
593816020160229378,20863408,1,2015,4,30,16,rt : hey ya'll tomorrow,0
593783291678949378,20863408,1,2015,4,30,14,how come we say hello aunt (name) but don't say hello brother (name)?,0
593781305717972992,20863408,1,2015,4,30,14,happy birthday and happy belting!,0
593421086404018176,20863408,1,2015,4,29,14,rt : guys. people are going to say no to you every day of your damn life. no is the norm. no is their problem. no is what fuels…,1
593220554653597696,20863408,1,2015,4,29,1,inexplicably my dog seems to have more energy&amp;seem more like his old self.weird considering all his ailments&amp;how he was a few weeks ago.,0
593179373194387456,20863408,1,2015,4,28,22,sleepy puppy.,1
593041776610582530,20863408,1,2015,4,28,13,rt : here's the full list of nominees.,0
592691515190812673,20863408,1,2015,4,27,14,"just said to myself out loud ""lo and behold,is this an actual cold?""then thought it was funny because it rhymed. yeah, maybe getting sick.",0
592508528864206850,20863408,1,2015,4,27,2,the hardships of being a redhead strike again! i hope it goes away quickly.,0
592486498886393856,20863408,1,2015,4,27,0,"i've been super social this month compared to usual, so i'm looking forward to being a hermit this summer to make up for it.",0
592420686708236288,20863408,1,2015,4,26,20,congrats!,0
592098529012805632,20863408,1,2015,4,25,22,"rt : ""boys will be boys"" is really just a nice way of saying ""boys will be assholes.""",0
591978350341652480,20863408,1,2015,4,25,14,rt : everything happens for a reason you make up afterwards.,0
591856752724959232,20863408,1,2015,4,25,6,my talents include being able to crack almost every bone in my body and absolutely creep everyone out.,1
591679326040498176,20863408,1,2015,4,24,19,at least it's relatively cool out this week since our upper level ac can't easily be fixed and it's no fun sleeping in a sauna.,0
591439155038674945,20863408,1,2015,4,24,3,i need 2 remember i don't have 2 audition if i don't want 2/i've got personal things going on.feels weird but doesn't mean it's wrong not 2,0
591437700143669248,20863408,1,2015,4,24,3,😕hope you're okay. text me if you need anything.,0
591429694060376065,20863408,1,2015,4,24,2,"whenever someone i don't know follows me on here i'm like, i don't know how you found me but be warned you will inevitably be disappointed.",0
591409369067163648,20863408,1,2015,4,24,1,this is the best thing i've seen all month. i'd watch a full one man show of this for sure.,0
591383296430465024,20863408,1,2015,4,23,23,when you think you see a bug and you jump and gasp before realizing it's an eye floater...,1
591329254647836672,20863408,1,2015,4,23,19,"no recollection of what i did the past 2 hours so i have to reorient myself and ""wake up"" even though i at least know i didn't fall asleep.",0
591276830465925123,20863408,1,2015,4,23,16,so that's like...12 years of exhaustion and about 5-10 more years of therapy still to go. just thinking about it makes me need coffee.,0
591271447194165248,20863408,1,2015,4,23,16,each session takes more and more of a mental and emotional toll until i'm exhausted in every sense. and then u wait a week to do it again.,1
591062334757543936,20863408,1,2015,4,23,2,"tomorrow:up at 5:30.get ready,rush hr traffic to 8am appt then long traffic drive back after 50 mins of irritation. repeat every thursday.",1
591046187538632704,20863408,1,2015,4,23,1,"when ppl on tv shows say they like to entertain large parties and they're snooty about it,i'm like what if they're not even entertained by u",0
591028333355339776,20863408,1,2015,4,22,23,"please remember:awareness, prevention&amp;discussion about sexual assault&amp;child sexual abuse shouldn't end just because the awareness month ends",1
591019458011000832,20863408,1,2015,4,22,23,trying to teach me choreography is like trying to teach me math. there will most likely be tears.,0
591011236277522432,20863408,1,2015,4,22,22,"turned on castle &amp; there's an episode with . far from sibella, but she was still in pink, haha! how awesome to see!",0
590720808751910914,20863408,1,2015,4,22,3,"in case you were wondering,did headaches suck.now i'll lay here until i either switch or fall asleep&amp;either way hopefully it will go away.",0
590690010208346113,20863408,1,2015,4,22,1,"well you're going to audition for sleepy hollow, right? right.",0
590554737927389184,20863408,1,2015,4,21,16,there's a salad dressing that has the power to make me drool just thinking about it.,0
590294405564788737,20863408,1,2015,4,20,23,i wish i could live in one of those 55+ communities that don't allow children.,1
590261915550625792,20863408,1,2015,4,20,21,love when my poor little physical wreck of a dog comes over to check on me once i've been safely moved to the couch.,1
590236809570955264,20863408,1,2015,4,20,19,rt : friends don't let friends repeatedly act like a dick and then stay friends with them.,0
590223976242225152,20863408,1,2015,4,20,18,"unless the audience member is at public disturbance level,u know?i've heard of people still performing through worse.deal with it offstage.",1
